Company,Market,Region,Sector,Credit rating impact,COUNTRY_RISK_MARKET_RETURN,COUNTRY_RISK_PREMIUM,COUNTRY_RISK_RFR,EPS_GROWTH,GROSS_MARGIN,IS_INT_EXPENSE,OPER_MARGIN,RISK_PREMIUM,UNLEVERED_BETA,WACC,WACC_COST_DEBT,WACC_COST_EQUITY,Total E,Total S,Total G,EAQ,EFM,EWT,EHZ,EIM,SCR,SCW,SLB,SEW,SIM,GEX,GGV,GST,GTR,IS_INT_EXPENSE_log,GROSS_MARGIN_log
Collins-Welch,Emerging Markets,EM - CEEMEA,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5341,0.0,10.0725,7.7558,15.0997,14,14,12,3,3,2,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Scott, Edwards and Smith",Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,5.6418,1.3861,10.018,14,14,12,3,3,2,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Santos-Fernandez,Developed Markets,DM - Europe,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8982,0.0,4.9238,0.9503,13.1192,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Wood, Mitchell and Baker",Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4942,0.0,5.7284,0.6753,7.6314,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Owens Inc,Developed Markets,DM - Europe,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0752,0.0,11.3712,2.0811,14.2502,12,11,12,2,3,3,3,1,1,3,3,1,3,3,3,3,3,0.0,0.0
Farley-Collins,Developed Markets,DM - Europe,Utilities,0,9.8968,9.5787,0.3181,0.0,0.0,0.0,0.0,10.9654,0.0,0.0,0.0,0.0,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Quinn-Ingram,Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8792,0.0,6.8049,0.9071,10.018,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Wilson, Green and Mcknight",Emerging Markets,EM - CEEMEA,Generic,0,10.473,0.0,0.0,-42.8571,0.0,0.0,0.0,7.9161,0.0,1.7081,1.1891,8.9944,11,11,12,3,2,2,3,1,1,3,3,1,3,3,3,3,3,0.0,0.0
Martinez-Mack,Emerging Markets,EM - Asia,Generic,1,10.5264,2.501,8.0254,-18.3886,15.9139,611.308,10.7826,2.501,0.0,8.5357,5.2104,10.5264,15,15,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.417235423889329,2.8281357690805216
"Wright, Floyd and Vasquez",Emerging Markets,EM - Asia,Services & Communications,1,11.909,4.5102,7.3988,20.6016,0.0,573.8918,3.0211,6.479,0.0,10.6963,6.7264,13.8779,12,11,12,2,3,3,3,1,1,3,3,1,3,3,3,3,3,6.354181849177375,1.524660858987853
"Wilcox, Smith and Wright",Developed Markets,DM - Europe,Utilities,1,10.6947,10.2269,0.4678,87.5709,0.0,23.687,0.0967,18.047,0.0,5.5749,0.528,18.5148,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,2.7032312762841455,1.524660858987853
Austin-Harper,Developed Markets,DM - Americas,Services & Communications,0,8.3929,6.5177,1.8752,0.0,0.0,0.0,0.0,10.9391,0.0,9.7306,1.1662,12.0796,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,0.0,0.0
Mccarty-Ellison,Emerging Markets,EM - CEEMEA,Natural Resources,1,0.0,6.4843,0.0,-78.4872,30.23,184.7107,10.2988,8.0254,0.0,10.2225,6.6222,10.7096,15,12,14,3,3,3,3,3,3,1,3,2,3,3,3,4,4,5.224190086515611,3.441379171294987
"Sellers, Moore and Arnold",Emerging Markets,EM - Asia,Natural Resources,1,14.111,10.801,3.31,0.0,43.5391,23.687,23.0074,11.3928,0.0,6.3083,1.9691,14.111,13,12,14,2,2,3,3,3,3,1,3,2,3,3,4,3,4,2.7032312762841455,3.7963674550691615
Howell-Dawson,Developed Markets,DM - Americas,Natural Resources,0,10.6287,9.7425,0.8862,0.0,0.0,0.0,0.0,12.1949,0.0,12.9909,0.0,12.9909,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,0.0,0.0
Potter LLC,Emerging Markets,EM - Asia,Natural Resources,1,14.111,6.4843,0.0,32.9825,41.6233,212.6465,20.5489,15.6364,0.5282,7.3847,2.2655,18.3546,15,12,13,3,3,3,3,3,3,1,3,2,3,3,3,3,4,5.36432278002278,3.7524010521103977
"Kennedy, Scott and Olson",Developed Markets,DM - Europe,Natural Resources,0,11.1513,10.1508,1.0004,0.0,0.0,0.0,0.0,12.1949,0.0,6.8232,0.7372,12.9909,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
Roberts-Rogers,Emerging Markets,EM - Americas,Services & Communications,1,11.2511,7.0413,4.2098,0.0,19.7928,37.884,0.1151,9.7748,2.6437,8.8294,5.338,13.9846,9,10,12,1,3,1,1,3,1,3,3,1,2,3,3,3,3,3.6605828549588226,3.0346067729360464
Fleming LLC,Emerging Markets,EM - Asia,Natural Resources,1,0.0,6.4843,0.0,90.5548,28.8223,307.4378,8.1687,3.0054,-0.8786,3.995,1.2015,4.9229,15,12,13,3,3,3,3,3,3,1,3,2,3,3,4,3,3,5.731520202271705,3.3952564358055963
"White, Robinson and Martinez",Developed Markets,DM - Europe,Natural Resources,0,8.9564,7.2763,1.6801,0.0,0.0,0.0,0.0,9.3073,0.0,9.2952,1.123,10.4445,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,0.0,0.0
"Rodriguez, Pearson and Neal",Developed Markets,DM - Europe,"Retail, Consumer & Healthcare",0,11.5387,10.2369,1.3018,0.0,0.0,0.0,0.0,13.6636,0.0,9.4553,0.8582,14.4596,12,15,12,1,2,3,3,3,3,4,3,1,4,3,3,3,3,0.0,0.0
Watson-Jarvis,Developed Markets,DM - Americas,Industrials & Transportation,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,10.3887,0.0,7.6151,1.2301,11.5292,11,11,12,3,3,1,1,3,1,3,3,3,1,3,3,3,3,0.0,0.0
"Taylor, Mckenzie and Pitts",Developed Markets,DM - Europe,Natural Resources,0,11.1513,10.1508,1.0004,0.0,0.0,0.0,0.0,12.2335,0.0,5.2086,1.1145,13.0295,12,11,12,2,2,2,3,3,2,3,3,2,1,3,3,3,3,0.0,0.0
Phelps Inc,Developed Markets,DM - Americas,"Food, Beverage & Tobacco",0,9.7301,7.6055,2.1246,0.0,0.0,0.0,0.0,8.8808,0.0,7.9412,1.0045,10.018,13,11,12,2,2,3,3,3,1,3,3,1,3,3,3,3,3,0.0,0.0
Davis-Garcia,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0616,0.0,4.243,1.8567,11.7826,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,0.0,0.0
Lucas-Fisher,Developed Markets,DM - Americas,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8775,0.0,0.0,0.0,0.0,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
Glass-Luna,Emerging Markets,EM - Asia,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8825,0.0,9.3004,1.2682,10.018,10,11,12,1,2,2,3,2,1,3,3,1,3,3,3,3,3,0.0,0.0
"Dunlap, Miller and Hernandez",Emerging Markets,EM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2039,0.0,6.7961,4.9498,13.8399,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
"Lawson, Bailey and Chaney",Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9979,0.0,7.7732,1.2933,13.7189,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0.0,0.0
"Rocha, Young and Walker",Developed Markets,DM - Americas,Natural Resources,0,9.347,7.3419,2.0051,0.0,0.0,0.0,0.0,8.9072,0.0,9.084,1.4215,10.0444,13,11,12,3,3,3,3,1,1,1,3,3,3,3,3,3,3,0.0,0.0
Le PLC,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,0.0,66.2697,342.079,15.2599,8.8792,0.0,4.6495,1.4628,10.018,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,5.837960741345908,4.208709912387315
Sheppard Group,Developed Markets,DM - Americas,Utilities,1,10.7096,8.0254,2.6842,71.9407,50.99,23.687,7.6492,3.6199,0.0,5.1758,4.7144,6.3041,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,2.7032312762841455,3.9510513923956245
"Hays, Wilson and Hickman",Emerging Markets,EM - Asia,Natural Resources,0,9.9702,2.9069,7.0634,-87.2549,0.0,94.76,0.0,4.3159,4.7538,11.6946,7.3528,11.9519,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,4.561845061249718,0.0
"Smith, Sanchez and Bennett",Developed Markets,DM - Europe,Utilities,0,11.2382,9.6712,1.567,0.0,60.7387,76.0728,35.9963,13.8543,0.0,11.2692,0.7077,14.9413,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,4.344750429738499,4.1229109628108676
"Brown, Scott and Wheeler",Developed Markets,DM - Americas,Utilities,0,8.9464,7.2819,1.6646,0.0,0.0,0.0,0.0,12.4036,0.0,5.062,1.9882,13.5408,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Schroeder, Harris and Wilson",Developed Markets,DM - Americas,Utilities,0,8.3929,6.5177,1.8752,0.0,0.0,0.0,0.0,10.8805,0.0,10.0179,1.1619,12.0177,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Williams, Hernandez and Alexander",Emerging Markets,EM - Americas,Utilities,1,14.3184,11.152,3.1665,-91.4837,26.6237,253.139,6.1603,11.152,0.0,9.8603,4.4298,14.3184,10,14,12,2,2,1,2,3,3,3,3,2,3,3,3,3,3,5.537881361429582,3.3186740999070863
Medina-Moore,Developed Markets,DM - Americas,Generic,0,8.4018,6.4843,1.9175,0.0,61.635,224.2,20.2209,8.8808,0.0,5.9652,1.2609,10.018,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,5.4169888962655355,4.137324227296155
Simmons-Villa,Developed Markets,DM - Asia,Real Estate & Construction,1,14.111,6.4843,0.0,88.8112,28.4908,48.8701,25.693,8.6291,-0.0241,5.896,2.8385,11.3472,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,3.909421624769576,3.3840783502991774
"Williams, Young and Atkinson",Developed Markets,DM - Americas,Real Estate & Construction,0,8.4018,6.4843,1.9175,0.0,54.0808,29.232,36.8902,8.8808,0.0,7.16,1.6223,10.018,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,3.4089009660471876,4.008801198083227
Hunter LLC,Developed Markets,DM - Americas,"Retail, Consumer & Healthcare",0,8.4018,6.4843,1.9175,0.0,1.3175,339.0,-2.3165,7.9171,0.0,5.8322,1.3643,9.0559,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,5.8289456176102075,0.8404890184578732
Delacruz-Dalton,Developed Markets,DM - Americas,Real Estate & Construction,0,8.4018,6.4843,1.9175,0.0,61.635,224.2,20.2209,8.8808,0.0,5.9652,1.2609,10.018,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,5.4169888962655355,4.137324227296155
Davenport-Lopez,Developed Markets,DM - Americas,Generic,0,8.4018,6.4843,1.9175,0.0,11.4064,0.0,0.3724,11.0635,0.0,8.5772,1.0287,12.2007,12,10,12,3,2,2,3,2,1,3,3,1,2,3,3,3,3,0.0,2.5182124684944727
Salazar Ltd,Emerging Markets,EM - CEEMEA,Real Estate & Construction,0,12.7281,0.0,0.0,428.9711,0.0,69.4416,100.7865,6.053,-0.6347,14.433,10.0957,14.6186,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,4.254783997736875,0.0
"Alexander, Bradley and Morrow",Emerging Markets,EM - Asia,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2622,0.0,17.511,2.4612,17.9832,5,11,12,1,1,1,1,1,1,3,3,1,3,3,3,3,3,0.0,0.0
"Mckinney, Jones and Jimenez",Emerging Markets,EM - Asia,"Retail, Consumer & Healthcare",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2589,0.0,7.0066,2.7246,7.9799,12,11,12,2,3,1,3,3,1,3,3,1,3,3,3,3,3,0.0,0.0
Jackson-Collins,Emerging Markets,EM - Asia,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8164,0.0,10.9931,7.1337,11.4524,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,0.0,0.0
Mack-Greene,Emerging Markets,EM - Asia,Natural Resources,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7298,0.0,3.8681,2.3907,9.4508,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,0.0,0.0
"Marsh, Serrano and Schroeder",Developed Markets,DM - Europe,Industrials & Transportation,1,13.193,11.9161,1.2769,0.0,8.2502,182.5322,-14.0895,8.771871254530812,0.0,7.045426157873541,1.4091,10.703224164317358,12,10,12,3,2,2,3,2,1,3,3,1,2,3,3,3,3,5.212390128939602,2.2246451729122114
"Randall, Estes and Taylor",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,-47.2727,0.0,55.435,16.1315,6.2417,0.455,5.7103,0.7778,7.3822,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,4.03308953340759,0.0
Brown-Todd,Developed Markets,DM - Americas,Services & Communications,0,8.4018,6.4843,1.9175,28.6467,0.0,301.0,14.0788,11.1226,0.4291,8.7638,1.148,12.2598,7,9,12,1,3,1,1,1,1,3,3,1,1,3,3,3,3,5.71042701737487,0.0
Callahan-Gamble,Emerging Markets,EM - CEEMEA,Natural Resources,0,12.7281,0.0,0.0,123.6123,45.0986,53.4535,20.8165,3.768,0.2244,11.1003,8.3373,12.3336,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3.997347126468341,3.830782580777905
Gutierrez-Morris,Emerging Markets,EM - CEEMEA,"Food, Beverage & Tobacco",0,12.7281,0.0,0.0,123.6123,45.0986,53.4535,20.8165,3.768,0.2244,11.1003,8.3373,12.3336,10,13,12,1,2,2,3,2,3,3,3,1,3,3,3,3,3,3.997347126468341,3.830782580777905
"Wilson, Vasquez and Gardner",Developed Markets,DM - Americas,Real Estate & Construction,0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,5.345749466107898,0.0
"Newman, Evans and Cross",Developed Markets,DM - Americas,"Food, Beverage & Tobacco",1,8.4018,6.4843,1.9175,-155.5556,89.7547,205.709,-7.1796,7.0196,0.0,4.4867,3.1313,8.9371,14,12,14,3,2,3,3,3,2,3,3,1,3,3,3,4,4,5.331312007104121,4.508160262437481
"White, Shea and Bowers",Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,-24.8988,22.4721,0.0,10.9916,9.6183,1.9435,7.7593,1.0999,10.7588,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,0.0,3.1558124817869153
"Kidd, Contreras and Acosta",Developed Markets,DM - Americas,Utilities,1,10.3027,7.1592,3.1435,0.0,18.2798,103.297,4.7682,6.9124,0.0,3.6889,3.1394,10.0559,14,14,13,3,3,2,3,3,3,3,3,2,3,3,3,3,4,4.647242598409933,2.9590579156846117
Lin-Martin,Developed Markets,DM - Europe,Utilities,0,11.7286,9.6097,2.1188,38.5093,0.0,0.0,0.0,6.6363,0.0,5.4398,2.2325,8.7993,9,14,12,1,2,1,2,3,3,3,3,2,3,3,3,3,3,0.0,0.0
"Evans, Miller and Powell",Developed Markets,DM - Europe,"Food, Beverage & Tobacco",1,9.9779,10.1634,-0.1855,1638.3721,0.0,288.8279,-7.9162,7.9211,2.5848,5.7294,-0.1535,7.7357,14,12,12,3,2,3,3,3,2,3,3,1,3,3,3,3,3,5.669287298544532,1.524660858987853
"Cherry, Baker and Clark",Developed Markets,DM - Americas,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8775,0.0,6.5097,1.575,10.018,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
"Alexander, Jones and May",Developed Markets,DM - Americas,"Food, Beverage & Tobacco",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,0.0,0.0,0.0,10,14,12,1,2,2,2,3,2,4,3,1,4,3,3,3,3,0.0,0.0
Young-Contreras,Developed Markets,DM - Europe,Real Estate & Construction,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8982,0.0,1.4123,0.6184,13.1192,9,9,12,1,1,1,3,3,1,2,2,1,3,3,3,3,3,0.0,0.0
"Holmes, Hayes and Miranda",Emerging Markets,EM - CEEMEA,Services & Communications,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5112,0.0,9.2324,6.8024,15.8072,12,11,12,2,3,3,3,1,1,3,3,1,3,3,3,3,3,0.0,0.0
Gonzalez-Saunders,Developed Markets,DM - Americas,Utilities,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8808,0.0,5.862,0.6651,10.018,14,14,12,3,3,2,3,3,3,3,3,2,3,3,3,3,3,0.0,0.0
Miles PLC,Developed Markets,DM - Europe,Utilities,0,10.6947,10.2269,0.4678,-4.7235,0.0,136.9996,46.518,10.2161,0.0034,6.6091,0.7161,11.4371,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,4.927250786602279,0.0
"Jenkins, Rice and Dunn",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,5.345749466107898,0.0
"Walker, Decker and Hamilton",Developed Markets,DM - Europe,Utilities,0,9.3834,8.5611,0.8224,46.5196,5.6791,232.3661,-5.7635,11.7462,0.0,9.2329,1.0541,12.5422,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,5.452608465087555,1.8989832479326578
Yates-Randolph,Developed Markets,DM - Europe,Natural Resources,0,9.3834,8.5611,0.8224,46.5196,5.6791,232.3661,-5.7635,11.7462,0.0,9.2329,1.0541,12.5422,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,5.452608465087555,1.8989832479326578
Williams-Webb,Developed Markets,DM - Europe,"Food, Beverage & Tobacco",0,10.6947,10.2269,0.4678,-4.7235,0.0,136.9996,46.518,10.2161,0.0034,6.6091,0.7161,11.4371,10,14,12,1,2,2,2,3,2,4,3,1,4,3,3,3,3,4.927250786602279,0.0
Herrera-Erickson,Emerging Markets,EM - Americas,Real Estate & Construction,0,11.0541,4.1445,6.9095,0.3642,37.7889,734.2892,9.0362,3.8412,0.5595,11.1814,7.8321,12.0862,9,12,12,1,1,1,3,3,1,3,3,2,3,3,3,3,3,6.600263891211812,3.6581341232256035
"Anderson, Davis and Doyle",Emerging Markets,EM - CEEMEA,Services & Communications,0,12.7281,0.0,0.0,428.9711,0.0,69.4416,100.7865,6.053,-0.6347,14.433,10.0957,14.6186,5,11,12,1,1,1,1,1,1,3,3,1,3,3,3,3,3,4.254783997736875,0.0
Beck and Sons,Developed Markets,DM - Americas,Industrials & Transportation,0,8.4018,6.4843,1.9175,13.4752,0.0,208.715,54.2582,8.8329,-0.0936,6.7454,0.7135,9.9734,12,10,12,3,2,2,3,2,1,3,3,1,2,3,3,3,3,5.345749466107898,0.0
Clark Group,Emerging Markets,EM - Americas,Real Estate & Construction,1,8.4018,6.4843,1.9175,139.1304,31.5166,22.806,13.649,4.4999,-0.5539,4.4699,1.7088,6.4174,9,12,13,1,1,1,3,3,1,3,3,2,3,3,4,3,3,3.169937649745688,3.481750728168258
Roach-Price,Developed Markets,DM - Europe,Natural Resources,0,9.3834,8.5611,0.8224,-42.4131,18.203,449.0283,9.7921,15.5976,1.3291,10.1322,0.732,16.3936,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,6.109310469675831,2.955066516827976
Sparks and Sons,Developed Markets,DM - Asia,Services & Communications,1,9.1069,9.1179,-0.011,706.5186,51.8056,88.583,0.3113,8.2277,1.0378,5.5008,-0.0125,8.2167,5,11,13,1,1,1,1,1,1,3,3,1,3,3,4,3,3,4.495165569836607,3.966617245694248
"Weiss, Graves and Zamora",Developed Markets,DM - Americas,Generic,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,15,15,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6.045005314036012,3.450400159107719
Sparks PLC,Developed Markets,DM - Americas,Natural Resources,1,8.4018,6.4843,1.9175,-25.3731,7.5168,1396.0,4.4986,7.2211,0.2333,5.9834,2.0439,9.1386,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,7.242082359256962,2.1420406834363557
"Calhoun, Scott and Simmons",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,41.6974,82.0751,173.0,7.4832,10.7833,0.0317,9.0392,1.0849,11.9221,15,13,12,3,3,3,3,3,3,1,3,3,3,3,3,3,3,5.159055299214529,4.419745017971501
"Nash, Stewart and Frey",Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,17.4213,26.6075,180.0,16.3628,10.6649,1.2661,10.8828,0.958,11.8054,15,18,12,3,3,1,3,5,3,5,3,2,5,3,3,3,3,5.198497031265826,3.3180874749391487
Chavez-Jones,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,6.045005314036012,3.450400159107719
"Lopez, Robinson and Hernandez",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,6.045005314036012,3.450400159107719
Pruitt-Smith,Emerging Markets,EM - Americas,Natural Resources,1,11.6515,4.8641,6.7874,565.0529,24.9925,175.6074,9.901,4.4667,0.9745,8.3514,5.9817,11.2541,15,12,13,3,3,3,3,3,3,1,3,2,3,3,4,3,3,5.173929189896727,3.257808034869988
Mcdowell-Carter,Developed Markets,DM - Americas,Natural Resources,1,8.4018,6.4843,1.9175,40.8557,44.8924,349.3,12.9709,6.6477,0.5025,7.5139,2.093,8.5652,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,5.858789930203441,3.8262995260150103
Davis-Williams,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,6.045005314036012,3.450400159107719
Thomas-Weber,Developed Markets,DM - Americas,Utilities,1,8.4018,6.4843,1.9175,1.8779,64.7383,147.9,22.5981,3.7427,-0.0909,4.7848,2.4618,5.6601,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,5.003274939689963,4.185681708455409
Yu-Kennedy,Emerging Markets,EM - Americas,Utilities,1,11.6515,4.8641,6.7874,-64.9168,32.1317,38.9707,13.4304,4.1714,-0.1424,11.0163,11.0557,10.9588,13,14,15,3,3,1,3,3,3,3,3,2,3,3,5,3,4,3.68814668570473,3.5004905280046943
Torres LLC,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,4.902,32.3925,43.2,10.0322,10.5039,1.3207,6.3271,1.1242,11.6411,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3.7887247890836524,3.508331323869123
Villa and Sons,Emerging Markets,EM - Americas,Utilities,1,13.2498,3.7583,9.4915,-97.7732,4.3126,261.8701,-7.9883,3.1433,0.0,12.6846,12.7274,12.6348,13,14,13,3,3,1,3,3,3,3,3,2,3,4,3,3,3,5.571659993811095,1.6700813576027866
Walker LLC,Developed Markets,DM - Americas,Natural Resources,1,8.4018,6.4843,1.9175,94.1232,64.0375,34.937,32.6235,5.3957,-0.1941,6.2411,4.218,8.0799,15,12,13,3,3,3,3,3,3,1,3,2,3,3,3,4,3,3.5817674054173034,4.174964026616422
Snyder and Sons,Emerging Markets,EM - CEEMEA,Utilities,0,10.473,0.0,0.0,-7361.5382,32.7057,132.8627,8.7723,10.5521,0.0,7.3934,1.5021,11.6305,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,4.896814647796285,3.5176669625217247
Smith-Johnson,Emerging Markets,EM - CEEMEA,"Retail, Consumer & Healthcare",0,4.4136,0.0,0.0,-74.198,25.4192,529.6362,10.6149,4.2912,25.9041,4.7023,0.9225,5.3696,7,11,12,1,1,1,1,3,1,3,3,1,3,3,3,3,3,6.274076664027782,3.2740910185448877
Scott-Freeman,Developed Markets,DM - Americas,Utilities,0,8.4018,6.4843,1.9175,4.4273,30.513,421.0,15.4089,11.4535,0.3341,8.853,0.9235,12.5907,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,6.045005314036012,3.450400159107719
"Pham, Young and Arellano",Emerging Markets,EM - Americas,Utilities,0,11.6515,4.8641,6.7874,89.299,29.2662,350.0356,15.382,10.3345,0.0,11.4573,5.4065,18.2035,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,5.860887642824173,3.410031578318069
Sanchez and Sons,Developed Markets,DM - Europe,Natural Resources,0,10.9017,9.6604,1.2413,7.0364,0.0,0.0,50.329,9.3902,0.1872,6.8908,1.6025,11.5652,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,0.0,0.0
"Williams, Barnett and Lewis",Emerging Markets,EM - Americas,Natural Resources,1,11.0541,4.1445,6.9095,-62.3926,18.8232,75.1163,-0.4686,2.5172,1.9622,10.2084,10.8355,9.4268,13,12,12,3,3,3,3,1,2,1,3,3,3,3,3,3,3,4.332262433784665,2.986852968947396
"Krueger, Young and Wilson",Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,17.0725,0.0,202.174,32.8012,9.7817,0.551,6.5096,1.0989,10.9222,15,12,12,3,3,3,3,3,3,1,3,2,3,3,3,3,3,5.314062754761769,0.0
Jones-Fleming,Developed Markets,DM - Europe,Utilities,0,9.3834,8.5611,0.8224,-38.3954,44.0131,854.1692,16.8315,9.0239,0.1943,8.2454,0.6502,9.8199,13,14,12,3,3,1,3,3,3,3,3,2,3,3,3,3,3,6.751299344095022,3.8069535585168133
Martin-Holland,Developed Markets,DM - Americas,Natural Resources,0,8.4018,6.4843,1.9175,41.6974,82.0751,173.0,7.4832,10.7833,0.0317,9.0392,1.0849,11.9221,13,11,12,3,3,1,3,3,3,1,2,2,3,3,3,3,3,5.159055299214529,4.419745017971501
